policy_id,driver_age,gender,vehicle_age,annual_mileage,territory,prior_claims_3yrs,current_claim_count
8152,74,F,0,13825,urban,0,0
8153,29,F,5,11830,suburban,0,0
8154,22,F,7,10598,suburban,0,0
8155,62,F,19,19778,urban,0,1
8156,23,M,7,13366,suburban,0,0
8157,37,M,4,15575,suburban,0,0
8158,28,F,3,9002,suburban,0,0
8159,24,F,0,25377,suburban,3,0
8160,32,M,10,16195,suburban,0,0
8161,31,F,20,19108,urban,0,0
8162,90,M,18,12661,urban,0,0
8163,77,F,6,12147,urban,0,0
8164,36,M,9,9459,suburban,0,1
8165,57,M,15,15260,urban,2,0
8166,56,F,9,18008,urban,0,0
8167,88,M,1,20709,urban,0,0
8168,58,M,4,18346,suburban,0,0
8169,33,F,5,18499,suburban,1,0
8170,59,F,4,11014,urban,0,1
8171,28,M,4,18323,suburban,1,1
8172,47,M,17,21489,urban,0,0
8173,59,F,2,17771,urban,0,0
8174,30,M,0,12193,urban,1,0
8175,65,F,1,12497,suburban,0,0
8176,63,M,12,19161,suburban,0,0
8177,33,F,9,14895,suburban,0,0
8178,68,F,4,14392,suburban,0,0
8179,19,F,9,17036,suburban,1,0
8180,54,M,18,21151,suburban,2,0
8181,30,M,22,15356,urban,0,1
8182,43,M,5,14225,urban,0,0
8183,25,F,2,14346,urban,0,0
8184,26,F,1,18229,suburban,0,0
8185,38,M,1,17905,urban,0,0
8186,63,F,20,25369,suburban,0,0
8187,78,F,6,15626,urban,2,0
8188,62,F,26,15227,urban,0,0
8189,47,M,4,16455,suburban,0,0
8190,76,F,8,15347,urban,0,2
8191,33,M,2,18252,suburban,0,0
8192,70,M,1,19446,urban,0,0
8193,48,M,9,17164,suburban,1,0
8194,76,M,5,7451,suburban,0,0
8195,73,F,11,23918,suburban,0,0
8196,76,M,3,20322,urban,0,0
8197,44,M,8,15970,suburban,0,0
8198,21,M,3,23563,rural,2,0
8199,71,F,4,9006,urban,2,0
8200,33,F,10,12589,suburban,0,0
8201,61,F,13,20865,suburban,0,0
8202,59,M,6,19700,urban,0,0
8203,99,M,2,18729,urban,0,0
8204,73,F,0,25751,suburban,1,0
8205,54,F,10,20599,suburban,0,0
8206,66,M,12,16628,urban,0,0
8207,45,F,5,19929,urban,0,0
8208,64,M,16,8379,suburban,0,1
8209,22,M,10,8321,urban,1,0
8210,23,F,1,13237,urban,0,0
8211,57,F,3,3267,urban,0,0
8212,28,F,5,10363,suburban,0,0
8213,33,F,3,26758,rural,0,0
8214,73,F,10,17937,suburban,1,0
8215,71,M,4,13861,suburban,0,0
8216,26,F,4,17526,urban,0,0
8217,43,M,1,19755,urban,0,0
8218,63,F,10,21694,suburban,1,0
8219,42,F,18,18105,rural,0,0
8220,31,M,7,19024,suburban,0,0
8221,75,M,9,16602,urban,0,0
8222,30,M,5,10283,urban,0,0
8223,72,F,4,23418,suburban,1,1
8224,51,F,3,11631,urban,0,0
8225,48,F,1,12308,urban,0,0
8226,20,M,0,19946,suburban,0,0
8227,48,F,5,22709,suburban,0,0
8228,69,F,1,23148,suburban,1,0
8229,25,F,1,15350,rural,2,0
8230,30,M,17,20138,suburban,1,0
8231,75,F,9,13923,urban,2,0
8232,56,M,3,17988,suburban,0,0
8233,22,M,2,18389,rural,0,0
8234,73,F,0,23120,rural,0,1
8235,57,M,9,18496,rural,0,1
8236,68,M,6,22073,suburban,1,0
8237,46,M,2,23819,suburban,0,0
8238,58,M,8,17218,rural,1,0
8239,77,M,5,11769,suburban,0,0
8240,24,M,4,11391,urban,2,0
8241,75,M,17,20810,suburban,0,0
8242,72,M,4,13623,suburban,0,0
8243,64,M,4,5501,suburban,0,0
8244,66,F,10,22529,suburban,0,0
8245,69,F,3,34651,rural,0,0
8246,65,M,8,19906,urban,0,0
8247,56,M,19,7147,urban,1,0
8248,61,F,6,13664,suburban,1,1
8249,73,F,21,11797,suburban,1,0
8250,66,M,15,15654,urban,0,0
8251,24,M,16,31512,rural,2,0
8252,30,F,9,24473,rural,0,0
8253,30,M,10,15900,suburban,2,0
8254,74,M,0,14127,suburban,0,1
8255,76,M,7,27467,rural,0,0
8256,25,F,3,11508,suburban,0,0
8257,59,M,7,20830,suburban,0,0
8258,66,F,4,15016,suburban,0,0
8259,72,M,20,16126,rural,0,0
8260,60,F,3,11441,urban,1,0
8261,24,M,4,8137,rural,1,0
8262,41,M,9,18923,suburban,0,1
8263,16,M,9,19042,suburban,0,0
8264,60,F,2,14896,urban,0,0
8265,74,M,0,20374,urban,0,0
8266,41,M,7,15885,suburban,0,0
8267,68,M,3,11618,urban,0,0
8268,26,F,8,14129,urban,0,0
8269,24,M,1,21889,suburban,2,0
8270,16,M,5,17361,suburban,1,1
8271,17,F,5,24522,suburban,0,0
8272,33,M,7,5575,suburban,0,0
8273,74,F,4,22185,urban,0,0
8274,64,M,13,9797,urban,0,0
8275,58,M,14,18356,urban,1,0
8276,45,F,10,21578,suburban,0,0
8277,65,M,0,6772,urban,0,0
8278,56,F,7,22376,suburban,0,0
8279,44,M,5,13716,urban,0,0
8280,69,F,8,17361,urban,0,0
8281,40,M,2,15401,urban,0,0
8282,78,F,16,22474,rural,0,0
8283,37,F,1,14601,urban,1,0
8284,71,F,4,18033,suburban,1,0
8285,68,M,4,13273,suburban,2,0
8286,52,M,0,14925,urban,0,0
8287,50,M,0,12137,urban,0,0
8288,40,F,16,18576,urban,1,0
8289,66,F,5,16255,urban,0,0
8290,73,F,10,28881,suburban,0,0
8291,21,F,1,21390,suburban,0,1
8292,46,F,0,15489,urban,1,0
8293,23,F,10,28358,suburban,0,1
8294,51,M,5,16990,suburban,0,0
8295,52,F,8,13705,suburban,0,1
8296,16,M,3,15091,urban,1,0
8297,52,M,9,21839,rural,0,0
8298,32,M,0,19095,suburban,0,0
8299,65,M,0,14187,urban,0,0
8300,72,F,3,10127,urban,0,0
8301,39,M,1,13613,urban,0,0
8302,53,M,0,34019,rural,0,0
8303,34,F,9,13398,urban,0,0
8304,22,M,1,9507,urban,0,0
8305,45,M,10,21719,suburban,0,0
8306,40,M,4,9644,urban,0,0
8307,30,F,2,8294,suburban,0,0
8308,30,F,0,16176,suburban,0,0
8309,22,F,0,19668,suburban,0,0
8310,47,M,6,10237,suburban,0,0
8311,28,F,5,17604,rural,0,0
8312,41,M,6,21849,suburban,1,0
8313,70,M,8,15196,suburban,0,0
8314,29,F,10,22368,suburban,1,0
8315,29,M,11,15427,urban,0,0
8316,22,F,9,18494,suburban,0,0
8317,59,M,18,22178,suburban,0,0
8318,76,M,1,15353,urban,1,0
8319,52,F,12,25111,suburban,0,0
8320,51,M,0,11303,urban,0,0
8321,18,M,7,22648,rural,0,2
8322,39,F,4,8973,suburban,0,0
8323,72,F,0,32499,rural,1,0
8324,64,M,2,17292,suburban,0,0
8325,49,M,0,16013,suburban,1,0
8326,88,F,5,22842,suburban,0,0
8327,25,F,30,11697,suburban,2,0
8328,46,F,1,16314,suburban,1,0
8329,36,F,8,16902,suburban,0,0
8330,53,M,13,29031,suburban,0,0
8331,78,F,5,20424,suburban,1,1
8332,39,M,1,11845,suburban,2,0
8333,73,M,13,20395,suburban,0,0
8334,27,F,1,21619,urban,0,0
8335,54,M,0,14002,suburban,0,0
8336,70,F,1,11781,suburban,0,0
8337,65,F,5,24164,urban,1,0
8338,58,M,2,24755,rural,0,1
8339,60,F,19,14275,suburban,0,0
8340,66,F,2,15930,urban,0,1
8341,30,F,19,28605,rural,0,0
8342,56,M,6,25203,suburban,2,0
8343,26,F,13,15035,urban,1,0
8344,67,M,7,15395,rural,0,0
8345,56,F,0,14018,urban,0,0
8346,55,F,5,21109,rural,0,0
8347,56,M,0,14327,urban,1,1
8348,68,F,9,8639,urban,0,0
8349,50,M,4,23586,rural,0,0
8350,45,F,8,13426,urban,1,0
8351,20,F,7,12844,urban,1,0
8352,39,M,1,25773,rural,1,0
8353,41,F,6,16590,rural,0,0
8354,69,F,10,8922,urban,1,0
8355,41,M,1,15058,suburban,0,0
8356,56,F,7,12332,urban,0,0
8357,64,F,6,16731,rural,0,0
8358,63,M,28,13281,urban,0,0
8359,98,F,9,17006,urban,0,0
8360,73,F,9,19874,rural,0,0
8361,41,M,6,20065,urban,0,0
8362,27,F,2,17163,rural,0,0
8363,27,F,3,15350,urban,0,0
8364,78,M,20,19740,urban,0,0
8365,69,F,7,15468,urban,0,0
8366,53,F,8,14502,suburban,0,0
8367,16,F,9,19953,urban,1,0
8368,30,M,2,10558,suburban,0,2
8369,26,F,7,27802,rural,0,0
8370,74,M,7,25581,suburban,0,0
8371,40,F,4,8799,urban,1,0
8372,40,M,6,10657,rural,0,0
8373,75,F,14,17352,rural,0,0
8374,35,F,7,27300,rural,0,0
8375,71,F,8,13354,suburban,1,0
8376,49,F,9,22090,suburban,0,0
8377,60,M,6,31037,rural,0,0
8378,61,M,2,15083,urban,2,0
8379,57,F,3,18958,urban,2,0
8380,76,M,1,26404,urban,0,0
8381,52,M,17,9551,suburban,0,0
8382,45,M,4,17200,urban,0,0
8383,58,M,2,19064,rural,0,0
8384,20,F,6,13648,suburban,0,0
8385,19,M,2,12308,urban,0,0
8386,72,M,2,20086,urban,0,0
8387,99,F,3,12863,urban,0,0
8388,77,M,6,18570,urban,0,0
8389,66,F,2,19236,suburban,1,0
8390,17,M,3,18527,suburban,1,0
8391,76,M,4,18170,suburban,0,0
8392,16,F,23,31694,rural,1,0
8393,27,F,9,28399,rural,1,0
8394,56,F,12,18595,suburban,0,0
8395,61,F,10,9168,urban,0,0
8396,36,F,10,24649,suburban,0,0
8397,54,M,3,16138,urban,1,0
8398,37,F,10,17763,urban,0,0
8399,62,M,7,15754,urban,1,0
8400,54,M,10,28981,rural,1,0
8401,67,M,8,12083,urban,0,0
8402,49,M,17,22759,suburban,0,0
8403,38,F,15,12485,suburban,0,0
8404,61,F,2,17270,urban,0,0
8405,67,M,7,16555,urban,0,0
8406,46,F,5,20662,urban,0,0
8407,69,M,8,10474,urban,1,0
8408,33,F,10,2000,urban,0,0
8409,50,F,0,17627,suburban,0,0
8410,18,F,3,7424,urban,1,0
8411,42,F,4,18119,suburban,0,0
8412,35,F,7,25152,rural,2,0
8413,43,F,8,14138,suburban,0,0
8414,35,F,19,23680,rural,0,0
8415,91,M,6,20195,suburban,1,0
8416,55,M,0,12672,suburban,1,0
8417,71,M,7,15694,urban,0,0
8418,46,M,8,9899,urban,2,1
8419,75,M,4,29348,rural,0,0
8420,35,F,1,16274,suburban,0,0
8421,41,F,8,13700,suburban,0,0
8422,49,F,2,16194,suburban,0,0
8423,27,F,2,13294,suburban,0,0
8424,53,M,6,18348,urban,0,0
8425,91,F,4,21741,suburban,0,0
8426,20,M,9,18933,urban,1,0
8427,42,M,7,19329,urban,0,0
8428,25,M,1,14529,rural,0,0
8429,65,M,7,14265,suburban,0,0
8430,43,F,13,14529,urban,0,0
8431,36,F,4,24953,rural,1,0
8432,19,M,5,19726,urban,0,0
8433,66,F,7,11712,urban,0,0
8434,33,M,1,14743,urban,0,0
8435,26,F,18,17741,suburban,0,0
8436,31,M,4,20248,urban,1,0
8437,23,M,13,23587,suburban,2,0
8438,62,F,4,11407,urban,2,0
8439,46,M,6,7757,suburban,0,0
8440,41,M,7,24943,suburban,0,0
8441,61,M,0,31323,rural,0,0
8442,55,M,10,17163,urban,0,0
8443,47,F,8,18871,urban,0,0
8444,25,F,7,17291,urban,1,0
8445,40,M,1,10408,suburban,0,0
8446,20,M,2,18759,suburban,0,0
8447,29,F,4,4937,urban,0,0
8448,58,F,20,22129,urban,0,0
8449,82,F,1,9979,urban,0,0
8450,23,F,7,16566,urban,1,0
8451,97,M,1,14844,urban,0,0
8452,40,M,18,13854,urban,0,0
8453,52,F,9,8926,urban,0,0
8454,25,M,5,16645,urban,0,1
8455,34,M,3,10535,urban,1,0
8456,99,M,8,12644,urban,2,0
8457,71,F,3,19301,rural,0,0
8458,25,M,11,17246,suburban,1,0
8459,72,F,4,17896,urban,0,0
8460,76,M,1,22209,suburban,1,0
8461,48,F,0,19526,urban,0,0
8462,82,M,2,24045,rural,0,0
8463,43,M,20,18016,suburban,0,0
8464,34,F,3,13266,suburban,1,0
8465,59,F,5,19922,suburban,0,0
8466,46,F,4,10319,suburban,0,0
8467,59,F,0,8141,urban,2,0
8468,77,M,2,20622,urban,1,0
8469,34,M,2,15574,suburban,0,1
8470,36,F,5,12623,urban,1,0
8471,62,F,5,19791,suburban,0,0
8472,37,F,5,36110,rural,0,0
8473,33,M,2,11215,suburban,1,0
8474,26,F,5,14869,suburban,0,0
8475,77,M,2,20628,suburban,1,0
8476,29,F,2,18770,suburban,0,0
8477,56,M,13,15166,urban,0,0
8478,63,M,11,12090,urban,1,1
8479,60,F,20,10363,urban,0,0
8480,62,M,4,22312,rural,1,0
8481,46,F,11,11978,urban,0,0
8482,67,F,12,14541,rural,0,1
8483,33,F,3,22435,suburban,1,0
8484,56,F,0,20663,suburban,0,0
8485,28,F,7,14122,urban,0,0
8486,29,F,2,12403,urban,1,0
8487,31,M,5,18719,urban,0,0
8488,43,M,9,20445,rural,1,0
8489,62,M,3,7124,urban,0,0
8490,40,F,0,19107,urban,0,0
8491,33,F,19,21760,suburban,1,0
8492,75,M,12,4895,suburban,0,0
8493,70,F,0,14019,urban,0,0
8494,54,M,16,11612,suburban,0,0
8495,45,M,14,14768,urban,0,0
8496,39,F,4,16313,suburban,0,0
8497,50,F,0,16719,urban,0,0
8498,66,F,3,19146,urban,1,0
8499,31,F,4,13469,urban,0,0
8500,51,F,6,18096,rural,0,0
8501,33,M,8,17576,suburban,1,0
8502,58,F,10,14393,suburban,0,0
8503,46,F,11,13137,suburban,2,0
8504,53,F,26,14989,urban,0,0
8505,60,F,2,27773,suburban,1,0
8506,20,M,16,22255,suburban,0,0
8507,36,F,4,19627,rural,1,0
8508,86,F,2,21158,suburban,0,0
8509,58,M,7,17946,rural,1,0
8510,43,F,5,21053,rural,1,0
8511,44,F,22,23853,suburban,0,0
8512,49,M,7,4771,urban,1,0
8513,16,F,20,15730,suburban,1,0
8514,40,F,0,9109,urban,0,0
8515,31,F,7,16781,suburban,0,0
8516,41,F,3,23839,suburban,3,0
8517,16,F,1,6353,urban,0,0
8518,71,M,14,17052,rural,0,1
8519,73,F,5,23879,suburban,0,0
8520,66,F,10,8886,urban,0,0
8521,89,M,1,16685,urban,0,0
8522,47,F,6,29307,rural,0,0
8523,20,M,3,10455,urban,0,0
8524,57,F,10,11655,urban,0,0
8525,32,F,3,14154,suburban,2,0
8526,50,M,4,12995,urban,0,0
8527,48,M,7,17627,suburban,0,0
8528,37,F,20,10993,urban,0,0
8529,21,F,2,10990,urban,0,0
8530,70,F,6,18725,suburban,0,0
8531,42,M,11,18370,urban,1,0
8532,71,M,7,9710,urban,1,0
8533,71,F,1,22376,rural,1,0
8534,16,F,5,16321,suburban,0,0
8535,56,F,5,29888,rural,0,0
8536,65,M,7,16576,suburban,1,0
8537,42,M,13,18793,urban,0,0
8538,18,F,3,31735,rural,0,0
8539,50,M,5,17562,urban,0,0
8540,27,F,16,14242,urban,1,0
8541,37,F,4,10994,urban,0,0
8542,31,F,0,17011,suburban,0,0
8543,70,M,19,17781,suburban,0,0
8544,56,M,1,20045,rural,0,0
8545,23,M,3,26773,suburban,0,0
8546,60,F,9,12606,suburban,0,0
8547,60,M,9,10020,suburban,0,0
8548,42,M,6,17898,urban,0,0
8549,60,M,7,23406,suburban,0,0
8550,61,F,5,25281,suburban,0,0
8551,84,M,7,10803,urban,0,0
8552,22,M,3,25999,suburban,0,0
8553,52,M,7,12438,urban,2,0
8554,18,F,3,10011,urban,1,0
8555,70,F,0,16053,suburban,1,0
8556,47,F,9,29312,rural,0,0
8557,69,M,1,15799,urban,0,0
8558,21,F,7,15498,urban,1,0
8559,63,M,3,13822,urban,0,0
8560,23,M,29,27156,rural,0,0
8561,33,M,4,19716,suburban,0,0
8562,74,M,4,12079,urban,1,0
8563,23,M,6,16097,urban,2,0
8564,39,F,8,15344,urban,0,0
8565,59,M,10,14695,urban,0,0
8566,51,M,4,25560,rural,1,0
8567,76,F,9,26036,suburban,0,0
8568,75,M,1,22973,suburban,0,1
8569,67,F,0,21865,rural,0,0
8570,59,F,1,10811,urban,0,0
8571,71,M,7,16303,urban,0,1
8572,65,F,14,9223,urban,1,0
8573,71,F,26,22871,suburban,1,0
8574,77,F,18,11518,urban,0,0
8575,21,F,5,16205,urban,1,0
8576,31,F,1,21758,suburban,0,0
8577,75,F,8,14553,urban,1,0
8578,64,F,10,12850,urban,0,0
8579,34,M,20,14447,urban,0,1
8580,75,F,10,27890,rural,1,1
8581,83,F,4,17577,rural,0,0
8582,61,F,22,18704,urban,1,0
8583,73,F,7,17808,suburban,0,0
8584,58,M,4,25157,suburban,1,0
8585,60,F,6,16555,urban,2,0
8586,39,M,3,18013,rural,1,0
8587,51,F,2,22569,suburban,0,0
8588,44,M,8,14748,urban,0,1
8589,34,F,2,19699,suburban,0,0
8590,33,F,4,17700,suburban,0,0
8591,68,M,0,17947,urban,0,0
8592,45,F,8,17977,suburban,0,0
8593,39,F,6,13477,urban,0,0
8594,42,F,0,18382,urban,0,0
8595,46,M,9,30676,rural,0,0
8596,63,M,6,13759,suburban,0,0
8597,59,F,12,20488,rural,0,0
8598,37,M,6,11831,urban,0,0
8599,23,M,7,23757,suburban,1,0
8600,49,M,10,9758,urban,1,0
8601,51,M,15,15733,urban,0,0
8602,17,M,8,17373,urban,0,0
8603,92,M,27,18428,suburban,0,0
8604,46,M,1,17372,urban,0,0
8605,17,F,8,9932,suburban,0,0
8606,55,F,2,24855,rural,0,0
8607,39,M,18,15363,urban,1,1
8608,23,F,0,8264,urban,0,0
8609,77,F,14,20332,suburban,0,0
8610,72,F,10,20388,suburban,0,0
8611,69,F,9,17090,suburban,0,0
8612,90,M,9,15779,urban,0,0
8613,34,M,8,15621,suburban,1,0
8614,57,F,0,14877,urban,0,0
8615,72,M,0,26040,suburban,0,0
8616,64,M,9,19853,urban,0,0
8617,23,F,19,24314,rural,0,0
8618,30,F,16,18436,urban,1,0
8619,71,M,8,23735,suburban,0,1
8620,91,M,9,19668,suburban,0,0
8621,53,M,8,9940,rural,0,0
8622,61,M,0,15248,suburban,1,0
8623,27,F,16,22029,suburban,0,0
8624,28,M,0,22652,suburban,0,0
8625,49,M,10,16070,urban,0,1
8626,49,M,6,12663,urban,0,1
8627,33,F,8,10376,urban,1,0
8628,38,M,13,15235,urban,0,0
8629,71,F,7,14789,urban,0,0
8630,59,M,1,16078,urban,0,0
8631,24,F,2,11112,urban,0,0
8632,35,F,10,26450,rural,1,0
8633,25,M,6,16474,rural,1,0
8634,42,M,0,6686,urban,0,0
8635,47,F,0,12481,urban,0,0
8636,42,M,6,13333,urban,0,0
8637,46,M,2,17177,rural,1,0
8638,46,F,3,7649,urban,0,0
8639,31,F,7,13976,urban,0,0
8640,34,F,1,22898,suburban,0,0
8641,26,F,4,14678,urban,2,0
8642,69,F,9,20792,suburban,1,0
8643,57,M,14,13753,rural,0,0
8644,44,F,26,20329,suburban,0,0
8645,20,F,3,14887,urban,0,1
8646,56,M,1,14827,urban,0,0
8647,19,M,6,16089,suburban,0,0
8648,57,F,3,21128,suburban,1,0
8649,42,F,11,8107,urban,0,0
8650,57,F,9,12431,urban,2,0
8651,64,M,6,21193,urban,0,0
8652,39,F,6,16744,urban,0,0
8653,64,F,1,20490,urban,1,0
8654,78,M,9,10453,urban,0,1
8655,38,M,8,22221,rural,0,0
8656,45,F,9,20437,suburban,0,0
8657,19,M,8,16208,urban,1,0
8658,35,F,20,9204,urban,2,0
8659,29,F,6,14512,suburban,0,0
8660,64,F,7,16897,suburban,1,0
8661,49,M,6,15632,suburban,0,1
8662,64,M,9,10872,urban,0,0
8663,83,M,12,24896,rural,0,0
8664,58,F,19,19836,urban,1,0
8665,16,M,15,12964,urban,0,0
8666,42,M,7,13837,urban,0,0
8667,46,F,0,18566,urban,1,0
8668,28,F,20,12421,urban,1,0
8669,73,F,4,21129,urban,0,0
8670,66,M,6,10975,suburban,0,0
8671,65,M,3,17996,urban,2,0
8672,54,M,3,11020,urban,1,0
8673,19,M,8,22484,suburban,1,0
8674,47,F,3,19194,suburban,0,0
8675,46,M,20,12866,urban,1,0
8676,45,F,2,17870,suburban,0,0
8677,25,F,9,26259,suburban,0,0
8678,36,F,3,9877,suburban,1,1
8679,78,F,5,22340,suburban,2,0
8680,76,F,20,14022,urban,0,0
8681,29,F,5,15134,suburban,1,0
8682,16,F,4,26872,suburban,0,0
8683,32,M,3,15939,suburban,0,0
8684,38,F,9,12531,urban,2,0
8685,34,F,3,20387,urban,1,0
8686,29,F,9,17783,urban,1,0
8687,67,M,17,15545,suburban,0,0
8688,30,M,10,17641,urban,0,0
8689,26,M,4,24258,urban,0,0
8690,21,F,0,27557,suburban,0,0
8691,17,F,8,17027,urban,1,1
8692,63,M,2,7916,urban,0,0
8693,76,F,7,17513,rural,0,0
8694,78,F,8,14448,suburban,0,0
8695,70,M,5,18464,urban,0,0
8696,76,M,0,23872,suburban,0,0
8697,75,F,6,15633,rural,0,0
8698,62,F,5,11508,urban,0,0
8699,57,M,1,22257,suburban,0,0
8700,64,F,20,19491,rural,0,0
8701,67,F,0,16678,suburban,1,1
8702,38,F,16,10731,urban,0,0
8703,57,M,20,12535,suburban,1,0
8704,76,M,6,13777,urban,0,0
8705,69,F,6,14375,urban,0,0
8706,23,M,2,13447,urban,0,0
8707,18,F,14,18905,suburban,1,0
8708,18,F,10,7731,urban,0,0
8709,68,F,15,14953,urban,0,0
8710,58,M,1,19641,suburban,0,0
8711,45,F,0,15235,urban,0,0
8712,28,M,10,21636,suburban,0,0
8713,46,F,5,15272,urban,0,0
8714,60,M,0,14714,urban,1,0
8715,24,F,1,24063,rural,2,0
8716,74,M,13,11035,suburban,0,1
8717,32,M,8,12374,urban,0,0
8718,49,F,3,17086,rural,0,1
8719,63,M,11,8363,suburban,0,0
8720,18,M,12,16981,urban,0,0
8721,100,F,4,15726,urban,0,0
8722,61,F,1,20910,suburban,1,0
8723,18,F,2,19773,urban,1,0
8724,27,F,14,9308,rural,0,1
8725,54,M,3,14808,urban,0,0
8726,41,F,1,8603,urban,0,0
8727,25,F,10,23303,rural,0,0
8728,68,M,19,22699,urban,0,1
8729,77,F,3,15770,urban,0,1
8730,56,M,10,10505,urban,0,1
8731,30,M,2,13696,urban,0,0
8732,59,F,0,27568,rural,0,1
8733,44,M,3,14630,suburban,1,0
8734,21,M,4,16588,urban,1,0
8735,72,M,7,35191,suburban,0,0
8736,53,M,8,25460,rural,1,0
8737,44,F,19,13219,urban,0,0
8738,39,M,4,19877,urban,1,1
8739,55,M,8,19128,suburban,0,0
8740,49,F,0,9909,urban,0,0
8741,18,M,19,10023,urban,2,0
8742,68,M,1,19067,suburban,0,0
8743,50,M,4,23665,rural,0,1
8744,26,M,2,16537,urban,0,0
8745,16,F,3,20141,urban,1,0
8746,68,M,6,10846,urban,0,0
8747,42,F,7,17178,suburban,0,0
8748,41,M,6,14013,urban,0,0
8749,81,M,1,14593,urban,0,0
8750,74,M,0,17857,suburban,0,0
8751,64,F,3,14812,urban,0,0
8752,59,F,5,19896,suburban,0,0
8753,76,F,10,11757,urban,1,0
8754,57,F,1,24062,urban,0,0
8755,22,F,7,20707,urban,1,0
8756,52,F,5,16474,urban,0,0
8757,42,F,8,10836,urban,1,0
8758,22,M,15,16499,suburban,2,0
8759,32,F,8,12347,urban,0,0
8760,44,M,2,11110,urban,1,0
8761,98,F,3,28669,suburban,0,0
8762,77,F,14,23643,suburban,0,0
8763,45,M,7,18636,suburban,3,0
8764,29,F,15,9678,urban,1,0
8765,42,F,10,15818,suburban,0,0
8766,23,M,4,20752,suburban,0,0
8767,40,M,1,12655,urban,1,0
8768,41,F,11,14031,suburban,0,0
8769,57,M,11,20454,suburban,0,0
8770,56,M,7,26227,suburban,1,0
8771,66,M,0,18654,rural,0,0
8772,20,F,1,21911,suburban,0,0
8773,40,F,1,20039,rural,0,0
8774,70,M,4,10321,urban,0,0
8775,61,M,2,11724,suburban,0,0
8776,19,F,17,16797,suburban,1,0
8777,55,F,3,19217,urban,0,0
8778,36,M,1,13548,urban,1,0
8779,16,F,1,12064,suburban,1,0
8780,20,M,16,20691,suburban,0,0
8781,69,F,6,12104,urban,0,0
8782,53,F,8,16509,urban,0,0
8783,16,F,6,14082,suburban,1,0
8784,65,M,2,22050,rural,0,0
8785,79,F,17,15775,urban,0,0
8786,24,F,1,22273,suburban,0,0
8787,92,M,1,17056,suburban,0,0
8788,45,F,4,13226,suburban,0,0
8789,56,M,3,15351,urban,0,0
8790,31,F,4,18064,suburban,0,0
8791,66,F,11,15092,urban,0,0
8792,72,M,10,16102,urban,0,0
8793,55,F,4,18707,suburban,0,0
8794,51,M,10,11942,suburban,0,0
8795,36,M,8,12344,urban,0,0
8796,65,F,0,20544,urban,1,0
8797,21,F,13,16532,suburban,0,0
8798,56,M,6,25550,suburban,0,0
8799,32,M,20,13271,urban,0,0
8800,72,M,7,16590,urban,1,1
8801,40,M,26,24441,suburban,0,0
8802,68,M,19,13172,suburban,0,0
8803,39,F,6,14770,suburban,0,0
8804,39,F,0,14055,urban,0,0
8805,72,M,0,19442,urban,0,0
8806,61,M,18,18674,rural,2,0
8807,69,M,20,16430,urban,0,0
8808,34,F,6,20977,rural,0,0
8809,54,F,3,15201,urban,1,0
8810,71,M,14,15422,urban,0,0
8811,58,M,1,18749,urban,0,0
8812,48,M,0,12483,urban,1,0
8813,56,F,23,27003,suburban,0,0
8814,56,M,6,9376,urban,0,0
8815,44,M,6,13555,urban,0,0
8816,63,M,3,11354,urban,1,0
8817,39,M,9,21213,suburban,0,0
8818,34,F,9,14047,urban,0,0
8819,47,M,10,12659,urban,0,0
8820,48,M,3,14042,urban,1,1
8821,33,M,3,13562,suburban,0,0
8822,74,F,10,13437,urban,0,0
8823,76,F,8,17262,suburban,1,0
8824,26,M,5,24889,suburban,0,0
8825,21,M,2,20075,suburban,1,0
8826,42,F,2,14869,urban,0,0
8827,69,F,3,19745,urban,1,0
8828,67,F,2,24316,rural,0,0
8829,51,M,6,10573,urban,0,0
8830,20,F,4,14474,urban,0,0
8831,31,M,9,6815,urban,1,0
8832,46,M,7,11411,urban,0,0
8833,39,M,14,10889,urban,2,0
8834,100,M,20,13081,suburban,1,0
8835,25,M,18,20165,urban,0,0
8836,25,M,0,16396,suburban,0,0
8837,19,F,6,25690,rural,0,0
8838,65,F,4,12262,urban,1,0
8839,30,M,3,12822,suburban,0,0
8840,65,M,3,12807,urban,1,0
8841,46,F,10,15912,suburban,0,0
8842,37,F,2,25146,suburban,0,0
8843,47,F,7,24976,urban,0,0
8844,19,M,5,11103,urban,1,1
8845,71,F,5,22349,suburban,0,0
8846,47,F,14,17131,rural,1,0
8847,75,F,3,20527,rural,0,0
8848,24,F,2,5889,urban,0,0
8849,50,M,17,12529,urban,0,0
8850,18,F,0,23201,suburban,1,0
8851,100,M,0,20085,suburban,1,0
8852,38,M,0,14902,suburban,0,0
8853,68,M,7,31426,rural,1,0
8854,75,F,18,13929,suburban,0,0
8855,28,M,18,20347,suburban,0,0
8856,38,F,5,18889,urban,0,0
8857,20,F,8,27667,rural,2,0
8858,37,F,14,13526,urban,1,0
8859,52,F,5,12641,suburban,0,0
8860,28,F,3,21797,rural,0,0
8861,78,M,10,14871,suburban,0,0
8862,100,M,4,15075,urban,0,1
8863,35,M,10,22840,suburban,0,0
8864,54,M,0,24469,suburban,0,0
8865,47,M,5,14639,urban,0,0
8866,19,M,3,18072,suburban,0,1
8867,46,F,7,17005,urban,0,0
8868,42,M,0,19469,urban,0,0
8869,71,M,1,10189,urban,0,0
8870,21,M,5,15002,suburban,1,0
